avg price;overall_rating;club;nation;league;position;skills;weakfoot;foot;origin;pac;sho;pas;dri;def;phy
18500;82;FC Barcelona;Portugal;LaLiga Santander;RB;4;3;Right;N\A;92;57;69;81;77;75
3533;82;Bayer 04 Leverkusen;Jamaica;Bundesliga;LW;4;4;Left;N\A;91;77;75;84;33;64
22167;82;Manchester City;Brazil;Premier League;ST;4;3;Right;N\A;85;80;72;86;39;71
7367;82;Borussia Dortmund;Belgium;Bundesliga;RM;4;4;Right;N\A;82;77;80;85;47;64
4000;82;Napoli;Mexico;Serie A TiM;RW;4;3;Right;N\A;93;76;73;83;41;66
1267;81;Liverpool;England;Premier League;CM;3;4;Right;N\A;61;70;82;78;77;78
2567;81;SL Benfica;Brazil;Liga NOS;CB;2;2;Right;N\A;55;42;54;54;82;79
1900;81;LOSC Lille;Portugal;Ligue 1 Conforama;CB;2;3;Right;N\A;36;38;54;61;81;76
1900;81;Borussia Dortmund;Poland;Bundesliga;RB;2;4;Right;N\A;77;68;75;73;82;78
2133;81;Valencia CF;France;LaLiga Santander;ST;3;4;Right;N\A;85;79;74;77;43;67
1800;81;Lokomotiv Moscow;Germany;League of Russia;CB;2;3;Right;N\A;52;48;62;65;82;74
15083;81;Tottenham Hotspur;France;Premier League;CM;3;3;Right;N\A;80;70;78;79;79;89
2433;81;Chelsea;Spain;Premier League;LB;3;3;Left;N\A;66;73;79;77;79;79
1800;81;SL Benfica;Portugal;Liga NOS;RB;3;3;Right;N\A;68;63;76;75;82;82
1400;81;Valencia CF;Central African Republic;LaLiga Santander;CM;4;2;Left;N\A;69;73;76;79;78;88
1467;81;RB Leipzig;Hungary;Bundesliga;CB;2;3;Right;N\A;52;37;52;56;82;80
1233;81;RB Leipzig;Austria;Bundesliga;CAM;3;4;Right;N\A;74;80;76;79;57;77
2900;81;RB Leipzig;Denmark;Bundesliga;ST;3;3;Right;N\A;83;74;67;75;56;82
1600;81;Piemonte Calcio;Germany;Serie A TiM;CM;3;4;Right;N\A;70;68;77;79;81;84
2367;81;Borussia Dortmund;Portugal;Bundesliga;LM;4;2;Left;N\A;73;75;82;85;66;57
1300;81;Napoli;Poland;Serie A TiM;CM;4;5;Right;N\A;81;72;81;83;70;61
3433;81;Valencia CF;Spain;LaLiga Santander;LB;4;3;Left;N\A;85;61;77;80;75;69
767;81;Lokomotiv Moscow;Portugal;League of Russia;CAM;4;4;Right;N\A;69;69;80;83;64;67
2533;81;Olympique Lyonnais;Brazil;Ligue 1 Conforama;CDM;4;3;Right;N\A;78;70;78;79;77;74
1233;81;inter;Croatia;Serie A TiM;CDM;3;4;Right;N\A;64;73;79;80;76;73
1267;81;Ajax;Holland;Eredivisie;CAM;3;3;Right;N\A;71;78;77;79;71;79
1200;81;inter;Argentina;Serie A TiM;ST;4;4;Right;N\A;81;77;68;82;40;83
1300;81;Olympique Lyonnais;France;Ligue 1 Conforama;CM;4;3;Right;N\A;79;71;79;83;66;67
3667;81;Tottenham Hotspur;France;Premier League;CM;4;3;Right;N\A;80;65;78;87;70;78
3800;81;Ajax;Brazil;Eredivisie;LW;5;3;Left;N\A;87;73;73;87;36;65
12000;81;Real Madrid;Brazil;LaLiga Santander;CB;2;2;Right;N\A;79;50;66;71;81;81
1067;81;Real Madrid;Spain;LaLiga Santander;RW;4;4;Right;N\A;82;73;79;81;58;69
3467;80;Tottenham Hotspur;England;Premier League;LB;3;3;Left;N\A;77;62;74;79;80;75
2167;80;Tottenham Hotspur;Argentina;Premier League;RM;4;2;Left;N\A;75;77;79;82;51;72
3033;80;Valencia CF;Denmark;LaLiga Santander;CM;3;3;Right;N\A;73;77;81;77;76;75
2600;80;Olympiacos CFP;France;Hellas Liga;LM;3;3;Right;N\A;77;75;80;82;34;48
1167;80;Bayer 04 Leverkusen;Germany;Bundesliga;RB;2;3;Right;N\A;65;64;72;72;83;77
1633;80;Bayer 04 Leverkusen;Germany;Bundesliga;CB;2;4;Right;N\A;65;51;62;61;82;77
933;80;Galatasaray SK;Algeria;Süper Lig;RM;4;3;Right;N\A;86;72;74;82;34;64
1133;80;Atletico Madrid;England;LaLiga Santander;RB;3;4;Right;N\A;74;60;81;76;78;72
1533;80;Lokomotiv Moscow;Russia;League of Russia;ST;4;4;Right;N\A;86;81;70;76;32;73
883;80;Galatasaray SK;France;Süper Lig;CDM;2;3;Right;N\A;42;55;71;69;79;86
1900;80;Valencia CF;France;LaLiga Santander;CM;3;3;Right;N\A;70;66;75;78;78;77
1000;80;Galatasaray SK;Morocco;Süper Lig;CAM;4;4;Right;N\A;73;76;78;83;57;71
1733;80;Liverpool;Croatia;Premier League;CB;2;4;Right;N\A;54;40;59;63;80;78
750;80;Club Brugge KV;Belgium;Belgium Pro League;CAM;4;5;Right;N\A;48;76;81;77;65;73
4433;80;Shakhtar Donetsk;Brazil;Ukraine Liga;LB;4;2;Left;N\A;82;66;74;81;75;75
1733;80;Napoli;Algeria;Serie A TiM;LB;3;4;Left;N\A;75;64;77;77;78;73
1067;80;Atletico Madrid;Croatia;LaLiga Santander;RB;3;3;Right;N\A;77;55;74;75;79;77
2300;80;Chelsea;France;Premier League;CB;2;3;Right;N\A;64;51;59;56;78;83
5933;80;Manchester City;France;Premier League;LB;3;3;Left;N\A;81;51;77;77;77;77
3467;80;Paris Saint-Germain;Spain;Ligue 1 Conforama;LB;4;3;Left;N\A;82;61;78;85;74;66
733;80;Shakhtar Donetsk;Ukraine;Ukraine Liga;CDM;3;3;Left;N\A;67;61;72;70;78;80
3300;80;Paris Saint-Germain;Argentina;Ligue 1 Conforama;CM;4;4;Right;N\A;71;67;81;79;72;74
3167;80;SL Benfica;Brazil;Liga NOS;CM;3;5;Left;N\A;63;74;77;79;76;83
2400;80;RB Leipzig;Germany;Bundesliga;LB;3;3;Left;N\A;69;66;72;72;80;80
1833;80;Napoli;Albania;Serie A TiM;RB;3;3;Right;N\A;79;51;68;75;78;74
2600;80;Olympique Lyonnais;France;Ligue 1 Conforama;ST;4;3;Right;N\A;82;77;61;76;30;81
1500;80;Chelsea;Denmark;Premier League;CB;2;3;Right;N\A;68;31;63;69;82;72
900;80;inter;Uruguay;Serie A TiM;CDM;4;3;Right;N\A;67;68;77;80;76;74
1900;80;Borussia Dortmund;Germany;Bundesliga;CDM;3;3;Right;N\A;61;47;75;76;78;66
1100;80;Tottenham Hotspur;England;Premier League;CM;3;3;Right;N\A;70;58;77;83;71;66
2900;80;Liverpool;England;Premier League;CB;3;3;Right;N\A;81;30;64;68;79;76
1000;80;Atletico Madrid;Spain;LaLiga Santander;CDM;3;3;Right;N\A;58;50;73;72;77;73
27750;80;Real Madrid;France;LaLiga Santander;LB;4;5;Left;N\A;89;64;73;79;75;81
1567;80;Atletico Madrid;Spain;LaLiga Santander;CB;2;3;Left;N\A;79;49;72;71;79;77
3367;80;Real Madrid;Spain;LaLiga Santander;RB;3;3;Right;N\A;89;53;71;76;77;69
1233;80;Valencia CF;Spain;LaLiga Santander;RM;3;4;Right;N\A;77;74;81;78;62;68
967;80;Valencia CF;Uruguay;LaLiga Santander;ST;3;3;Right;N\A;64;80;68;73;32;79
1400;80;SL Benfica;Portugal;Liga NOS;CB;2;4;Right;N\A;64;38;50;60;81;83
1167;80;inter;italy;Serie A TiM;CM;3;3;Right;N\A;76;66;78;80;74;69
3100;80;Atletico Madrid;Portugal;LaLiga Santander;CF;5;4;Right;N\A;82;80;74;81;40;70
850;79;inter;Spain;Serie A TiM;CAM;4;4;Right;N\A;48;69;84;82;66;60
1067;79;inter;italy;Serie A TiM;RM;4;4;Right;N\A;74;78;76;79;61;67
1000;79;Club Brugge KV;Holland;Belgium Pro League;CM;3;4;Right;N\A;60;74;79;70;75;79
1300;79;Liverpool;England;Premier League;CM;4;5;Right;N\A;67;71;79;82;62;65
5833;79;Galatasaray SK;Brazil;Süper Lig;RB;3;3;Right;N\A;82;64;75;76;71;76
1400;79;inter;Ghana;Serie A TiM;LB;4;3;Left;N\A;74;68;78;82;79;74
817;79;SL Benfica;Switzerland;Liga NOS;ST;3;2;Left;N\A;71;77;67;72;47;86
2400;79;Tottenham Hotspur;Côte d'ivoire;Premier League;RB;3;3;Right;N\A;77;59;73;76;77;76
1200;79;Chelsea;England;Premier League;CAM;4;5;Right;N\A;70;73;77;80;56;73
5900;79;Piemonte Calcio;Brazil;Serie A TiM;RB;3;4;Right;N\A;71;70;74;74;78;76
1067;79;Atletico Madrid;Spain;LaLiga Santander;LM;3;4;Right;N\A;76;76;76;79;41;75
1067;79;Tottenham Hotspur;England;Premier League;CDM;2;3;Right;N\A;54;63;71;65;80;84
1100;79;Atletico Madrid;Colombia;LaLiga Santander;RB;3;3;Right;N\A;83;53;69;75;76;77
3000;79;Chelsea;Belgium;Premier League;ST;4;5;Right;N\A;76;79;58;78;33;72
1967;79;Napoli;Portugal;Serie A TiM;LB;3;3;Left;N\A;83;49;73;79;73;67
1500;79;Tottenham Hotspur;Wales;Premier League;LB;3;3;Left;N\A;73;58;75;75;78;74
1000;79;Valencia CF;Russia;LaLiga Santander;LM;3;4;Left;N\A;77;79;78;77;55;67
1067;79;Ajax;Holland;Eredivisie;CB;2;4;Right;N\A;66;49;66;69;79;78
750;79;SL Benfica;Greece;Liga NOS;CDM;2;3;Right;N\A;57;66;70;70;79;84
867;79;SL Benfica;Spain;Liga NOS;ST;3;3;Right;N\A;72;81;60;74;35;71
1200;79;Chelsea;England;Premier League;CM;4;3;Right;N\A;70;67;76;80;62;79
2200;79;Bayer 04 Leverkusen;Argentina;Bundesliga;ST;3;3;Right;N\A;71;77;59;75;29;75
1633;79;Olympique Lyonnais;France;Ligue 1 Conforama;RB;3;4;Right;N\A;74;61;75;75;77;73
800;79;KRC Genk;Tanzania;Belgium Pro League;ST;3;4;Right;N\A;85;78;66;73;32;74
950;79;Olympique Lyonnais;Belgium;Ligue 1 Conforama;CB;2;3;Right;N\A;75;42;63;69;79;78
3133;79;Manchester City;Spain;Premier League;LB;4;3;Left;N\A;85;64;79;80;72;78
1933;79;Real Madrid;Dominican Republic;LaLiga Santander;ST;3;4;Right;N\A;82;80;61;73;45;80
2733;79;RB Leipzig;Germany;Bundesliga;RB;2;3;Right;N\A;85;50;63;70;79;75
1367;79;Paris Saint-Germain;France;Ligue 1 Conforama;CB;3;3;Left;N\A;77;37;70;76;78;76
1400;79;Paris Saint-Germain;Germany;Ligue 1 Conforama;CB;3;5;Right;N\A;74;44;65;68;78;76
2300;79;FC Bayern München;France;Bundesliga;CB;3;3;Right;N\A;69;47;72;70;81;74
867;79;Piemonte Calcio;Uruguay;Serie A TiM;CM;4;4;Right;N\A;70;58;78;81;70;74
783;79;KRC Genk;Norway;Belgium Pro League;CDM;3;3;Right;N\A;74;49;74;74;76;85
1300;79;Atalanta;Ukraine;Serie A TiM;CM;4;4;Left;N\A;71;77;81;77;64;80
5133;79;Borussia Dortmund;Morocco;Bundesliga;LB;3;2;Right;N\A;92;62;72;80;74;74
1900;79;RB Leipzig;France;Bundesliga;CB;3;2;Right;N\A;78;27;54;68;80;78
1700;79;Borussia Dortmund;France;Bundesliga;CB;2;3;Left;N\A;62;34;61;51;80;80
5600;79;Real Madrid;Brazil;LaLiga Santander;LW;5;4;Right;N\A;93;70;71;84;29;63
2867;79;FC Barcelona;Spain;LaLiga Santander;LB;3;3;Left;N\A;85;64;72;74;75;76
717;79;GNK Dinamo Zagreb;Spain;Croatia Liga;CAM;4;4;Right;N\A;80;76;76;82;48;61
1967;79;Chelsea;United States;Premier League;LW;4;4;Right;N\A;90;68;70;83;36;58
1050;78;Galatasaray SK;Holland;Süper Lig;LM;4;3;Right;N\A;83;79;71;80;36;73
833;78;Atalanta;italy;Serie A TiM;CB;2;2;Right;N\A;54;37;57;59;80;70
2933;78;Olympique Lyonnais;Brazil;Ligue 1 Conforama;CB;2;2;Right;N\A;51;49;58;56;77;87
817;78;SL Benfica;Serbia;Liga NOS;CDM;2;3;Right;N\A;54;57;65;66;81;80
3000;78;Atalanta;Brazil;Serie A TiM;CB;2;2;Right;N\A;64;47;58;63;80;67
1000;78;Tottenham Hotspur;Kenya;Premier League;CDM;2;3;Right;N\A;51;65;67;70;79;82
1267;78;Bayer 04 Leverkusen;Austria;Bundesliga;CDM;2;3;Right;N\A;68;49;69;69;78;81
4667;78;Olympique Lyonnais;Brazil;Ligue 1 Conforama;RB;4;3;Right;N\A;79;60;74;79;75;78
1933;78;Liverpool;England;Premier League;RB;3;2;Right;N\A;71;61;70;77;77;69
1000;78;LOSC Lille;France;Ligue 1 Conforama;CM;3;3;Right;N\A;70;64;75;75;77;82
1100;78;Valencia CF;Spain;LaLiga Santander;LB;3;3;Left;N\A;76;61;71;73;78;71
833;78;Lokomotiv Moscow;Poland;League of Russia;CDM;3;3;Right;N\A;65;57;71;69;75;80
4467;78;Napoli;France;Serie A TiM;RB;3;3;Right;N\A;85;63;73;78;74;75
1067;78;LOSC Lille;France;Ligue 1 Conforama;CB;2;3;Right;N\A;60;37;56;55;76;83
750;78;Atalanta;Switzerland;Serie A TiM;CM;4;3;Right;N\A;66;69;75;75;70;69
1000;78;RB Leipzig;Germany;Bundesliga;CDM;3;4;Right;N\A;60;39;74;75;74;78
667;78;Olympiacos CFP;Greece;Hellas Liga;CAM;3;4;Right;N\A;77;74;77;80;40;67
2267;78;Olympique Lyonnais;Burkina Faso;Ligue 1 Conforama;RW;4;1;Left;N\A;87;73;71;83;43;66
883;78;Atalanta;Holland;Serie A TiM;CM;3;3;Right;N\A;65;68;72;73;79;79
817;78;inter;italy;Serie A TiM;CDM;3;2;Right;N\A;61;63;71;74;77;73
3000;78;Liverpool;Belgium;Premier League;ST;4;4;Right;N\A;82;76;67;75;27;74
900;78;Lokomotiv Moscow;Russia;League of Russia;CAM;3;2;Left;N\A;74;66;78;79;31;62
950;78;Napoli;Serbia;Serie A TiM;CB;2;3;Right;N\A;62;28;47;55;80;78
917;78;Galatasaray SK;Côte d'ivoire;Süper Lig;CM;3;4;Right;N\A;68;68;79;79;68;63
1967;78;Borussia Dortmund;Germany;Bundesliga;CM;4;4;Right;N\A;73;66;75;82;64;68
933;78;Atalanta;Holland;Serie A TiM;RM;3;2;Right;N\A;83;62;70;77;75;75
1133;78;Olympique Lyonnais;Denmark;Ligue 1 Conforama;CB;2;3;Right;N\A;60;40;54;56;78;79
1133;78;LOSC Lille;France;Ligue 1 Conforama;LM;4;3;Right;N\A;89;75;69;82;36;62
1333;78;Bayer 04 Leverkusen;Germany;Bundesliga;CAM;4;3;Right;N\A;73;67;76;82;54;64
850;78;Olympiacos CFP;Portugal;Hellas Liga;LM;4;4;Right;N\A;93;63;70;84;33;51
1267;78;Olympique Lyonnais;France;Ligue 1 Conforama;CDM;2;3;Right;N\A;62;53;66;65;79;83
1467;78;Manchester City;Ukraine;Premier League;LB;3;3;Left;N\A;71;66;80;79;77;66
1000;78;Club Brugge KV;Côte d'ivoire;Belgium Pro League;CB;2;3;Left;N\A;76;46;52;70;78;79
1233;78;LOSC Lille;Turkey;Ligue 1 Conforama;CAM;4;4;Left;N\A;75;74;78;81;47;74
1500;78;LOSC Lille;France;Ligue 1 Conforama;CAM;4;4;Left;N\A;89;70;72;81;33;60
1017;78;SL Benfica;Portugal;Liga NOS;CB;2;2;Right;N\A;54;43;56;64;80;76
750;78;Shakhtar Donetsk;Ukraine;Ukraine Liga;ST;3;4;Right;N\A;79;77;55;74;27;66
800;77;Lokomotiv Moscow;Peru;League of Russia;RM;4;3;Right;N\A;84;73;75;76;36;75
600;77;FC Red Bull Salzburg;Austria;Österreichische Fußball-Bundesliga;CM;3;4;Right;N\A;71;73;78;81;65;73
2800;77;LOSC Lille;France;Ligue 1 Conforama;ST;4;3;Right;N\A;74;77;66;73;37;68
1600;77;Bayer 04 Leverkusen;Austria;Bundesliga;CB;2;4;Right;N\A;65;51;60;65;77;75
600;77;Olympiacos CFP;Morocco;Hellas Liga;ST;3;4;Right;N\A;71;78;67;81;37;66
1100;77;Chelsea;Holland;Premier League;CM;3;4;Right;N\A;64;77;77;75;70;70
1233;77;Napoli;italy;Serie A TiM;CB;2;3;Right;N\A;64;31;44;60;79;71
3300;77;Paris Saint-Germain;France;Ligue 1 Conforama;LB;4;3;Left;N\A;73;68;75;77;74;73
1033;77;Valencia CF;italy;LaLiga Santander;RB;3;2;Right;N\A;77;42;66;73;76;76
867;77;Napoli;Germany;Serie A TiM;LM;4;2;Right;N\A;76;58;70;86;37;56
1400;77;Piemonte Calcio;italy;Serie A TiM;RB;3;4;Right;N\A;75;46;69;75;77;72
2433;77;Bayer 04 Leverkusen;Germany;Bundesliga;RB;4;4;Right;N\A;80;62;75;83;72;68
3733;77;Olympique Lyonnais;Brazil;Ligue 1 Conforama;LB;3;3;Left;N\A;77;57;71;73;76;75
1100;77;Valencia CF;Spain;LaLiga Santander;ST;3;4;Right;N\A;81;76;63;76;41;67
1500;77;Chelsea;italy;Premier League;LB;3;3;Left;N\A;79;59;68;78;74;62
1100;77;Club Brugge KV;Belgium;Belgium Pro League;CB;2;4;Right;N\A;63;35;47;57;81;75
1433;77;Olympique Lyonnais;Holland;Ligue 1 Conforama;RB;2;2;Right;N\A;76;46;66;67;78;77
7900;77;Bayer 04 Leverkusen;Brazil;Bundesliga;LB;4;2;Left;N\A;82;49;73;78;72;72
933;77;Atalanta;Argentina;Serie A TiM;CB;2;3;Left;N\A;52;32;55;59;78;80
700;77;Lokomotiv Moscow;Russia;League of Russia;CAM;3;4;Right;N\A;76;73;74;77;28;62
1000;77;RB Leipzig;Austria;Bundesliga;CM;3;3;Right;N\A;83;65;73;77;73;73
1667;77;RB Leipzig;France;Bundesliga;CB;3;3;Right;N\A;77;42;68;72;76;76
1400;77;RB Leipzig;France;Bundesliga;CB;2;3;Right;N\A;76;36;59;62;75;80
783;77;inter;italy;Serie A TiM;CM;3;4;Right;N\A;59;58;79;76;65;66
1167;77;Valencia CF;France;LaLiga Santander;CB;2;3;Right;N\A;56;37;52;58;76;77
683;77;Galatasaray SK;Turkey;Süper Lig;CAM;4;3;Left;N\A;75;73;75;76;55;67
1200;77;RB Leipzig;France;Bundesliga;CM;3;3;Right;N\A;77;74;75;80;69;65
1767;77;KRC Genk;Denmark;Belgium Pro League;RB;3;3;Right;N\A;91;56;68;74;71;80
750;77;Ajax;Romania;Eredivisie;CM;4;4;Right;N\A;69;74;78;75;65;70
983;77;Ajax;Morocco;Eredivisie;RB;3;3;Right;N\A;81;59;72;80;72;69
1367;77;Galatasaray SK;Congo DR;Süper Lig;CB;2;2;Right;N\A;73;37;50;52;76;84
1100;77;Real Madrid;Uruguay;LaLiga Santander;CM;3;3;Right;N\A;68;69;73;73;66;67
1200;77;Ajax;Argentina;Eredivisie;CB;3;3;Left;N\A;75;55;70;74;77;76
1100;77;SL Benfica;Portugal;Liga NOS;CAM;3;3;Right;N\A;72;70;76;79;57;51
667;77;KRC Genk;Slovakia;Belgium Pro League;CM;3;3;Right;N\A;71;68;76;76;70;68
4767;77;Atletico Madrid;Brazil;LaLiga Santander;LB;4;3;Left;N\A;84;66;75;79;72;73
733;76;Galatasaray SK;Holland;Süper Lig;CDM;3;2;Right;N\A;60;64;68;70;74;85
3533;76;Paris Saint-Germain;Cameroon;Ligue 1 Conforama;ST;4;4;Right;N\A;76;71;68;77;37;71
2033;76;Borussia Dortmund;Germany;Bundesliga;LB;2;2;Left;N\A;74;48;67;66;76;76
1800;76;Valencia CF;France;LaLiga Santander;CB;2;4;Left;N\A;61;42;53;51;74;79
2600;76;GNK Dinamo Zagreb;France;Croatia Liga;CB;3;3;Right;N\A;69;50;68;65;74;78
817;76;Lokomotiv Moscow;Georgia;League of Russia;CB;2;2;Right;N\A;72;38;53;42;78;81
3100;76;Olympiacos CFP;Brazil;Hellas Liga;CDM;3;4;Right;N\A;67;64;72;69;72;78
1033;76;Olympique Lyonnais;Côte d'ivoire;Ligue 1 Conforama;RW;3;5;Left;N\A;88;76;69;75;36;72
1000;76;Olympiacos CFP;Portugal;Hellas Liga;CB;2;3;Right;N\A;68;52;54;64;74;77
717;76;KRC Genk;Belgium;Belgium Pro League;LM;4;3;Left;N\A;82;68;70;82;26;55
967;76;SL Benfica;Serbia;Liga NOS;RM;4;3;Left;N\A;75;69;74;82;57;51
817;76;Atalanta;Belgium;Serie A TiM;LM;3;3;Right;N\A;82;56;69;74;73;68
883;76;SL Benfica;Argentina;Liga NOS;LM;4;3;Left;N\A;92;65;68;84;50;51
800;76;Atalanta;Germany;Serie A TiM;LM;3;3;Left;N\A;79;65;72;74;72;77
2033;76;LOSC Lille;Turkey;Ligue 1 Conforama;RB;3;3;Right;N\A;81;42;70;71;73;74
2133;76;RB Leipzig;England;Bundesliga;RM;3;4;Right;N\A;82;74;68;83;28;61
2767;76;Chelsea;England;Premier League;ST;3;3;Right;N\A;74;74;57;69;31;68
3300;76;SL Benfica;Brazil;Liga NOS;LM;4;3;Right;N\A;83;72;70;79;30;55
1033;76;RB Leipzig;United States;Bundesliga;CDM;3;3;Right;N\A;76;48;67;73;73;75
933;76;FC Barcelona;Spain;LaLiga Santander;CM;4;3;Left;N\A;75;68;73;78;61;62
1667;76;SL Benfica;Portugal;Liga NOS;CM;3;3;Right;N\A;79;70;73;76;71;77
833;76;SL Benfica;Portugal;Liga NOS;CDM;3;2;Right;N\A;65;44;62;69;76;73
1500;76;Ajax;Mexico;Eredivisie;CB;2;4;Right;N\A;70;53;66;68;75;75
1000;76;LOSC Lille;Portugal;Ligue 1 Conforama;CDM;4;4;Right;N\A;62;58;71;74;70;75
1367;76;Olympique Lyonnais;France;Ligue 1 Conforama;LW;4;3;Right;N\A;82;76;73;75;34;64
1333;76;Manchester City;England;Premier League;CAM;4;3;Left;N\A;74;64;74;79;55;55
883;76;RB Leipzig;Mali;Bundesliga;CM;4;2;Right;N\A;73;70;74;76;65;69
950;76;Valencia CF;Korea Republic;LaLiga Santander;CAM;4;3;Left;N\A;72;71;75;79;27;49
2767;76;Real Madrid;Brazil;LaLiga Santander;LW;4;3;Right;N\A;85;72;65;80;29;57
933;75;SL Benfica;Morocco;Liga NOS;CAM;4;4;Right;N\A;67;68;71;82;37;61
1100;75;inter;italy;Serie A TiM;CB;2;3;Right;N\A;32;32;57;59;78;70
967;75;KRC Genk;Belgium;Belgium Pro League;CB;2;2;Right;N\A;51;41;46;40;75;81
700;75;Galatasaray SK;Sweden;Süper Lig;CAM;3;4;Left;N\A;70;70;75;77;34;60
817;75;Lokomotiv Moscow;Portugal;League of Russia;ST;3;4;Right;N\A;76;73;59;68;41;79
700;75;Olympiacos CFP;Norway;Hellas Liga;RB;3;3;Right;N\A;83;55;71;76;69;73
700;75;Club Brugge KV;Belgium;Belgium Pro League;CM;3;5;Right;N\A;67;63;73;70;71;74
1800;75;Galatasaray SK;Japan;Süper Lig;LB;3;5;Right;N\A;81;49;66;70;72;65
767;75;Ajax;Morocco;Eredivisie;CAM;4;5;Right;N\A;73;74;74;78;36;57
1067;75;inter;italy;Serie A TiM;RB;3;3;Right;N\A;68;55;65;71;78;70
1367;75;inter;italy;Serie A TiM;LB;3;3;Left;N\A;76;55;68;71;74;70
783;75;Olympiacos CFP;Algeria;Hellas Liga;ST;4;4;Left;N\A;72;75;69;75;43;67
1433;75;Shakhtar Donetsk;Ukraine;Ukraine Liga;CB;2;3;Right;N\A;65;44;51;51;75;79
850;75;Club Brugge KV;Angola;Belgium Pro League;RB;4;3;Right;N\A;84;61;69;76;71;78
683;75;Club Brugge KV;Belgium;Belgium Pro League;CF;3;4;Right;N\A;74;75;72;77;48;70
3000;75;FC Red Bull Salzburg;Brazil;Österreichische Fußball-Bundesliga;CB;2;5;Right;N\A;47;60;66;66;75;74
2133;75;inter;Austria;Serie A TiM;RB;4;3;Right;N\A;84;70;76;80;69;67
700;75;GNK Dinamo Zagreb;FYR Macedonia;Croatia Liga;CDM;3;3;Right;N\A;61;60;64;66;73;80
1400;75;SL Benfica;Argentina;Liga NOS;CB;2;2;Right;N\A;66;38;53;49;76;74
1933;75;Olympique Lyonnais;Mali;Ligue 1 Conforama;LB;3;3;Left;N\A;84;47;64;74;71;72
1600;75;Club Brugge KV;South Africa;Belgium Pro League;RW;4;4;Left;N\A;79;73;69;79;36;44
2500;75;LOSC Lille;Brazil;Ligue 1 Conforama;CDM;3;3;Left;N\A;69;57;68;70;73;74
683;75;FC Red Bull Salzburg;Japan;Österreichische Fußball-Bundesliga;CAM;3;4;Right;N\A;89;72;67;79;41;65
2900;75;Borussia Dortmund;Denmark;Bundesliga;LM;3;4;Right;N\A;85;70;68;75;57;73
983;75;Piemonte Calcio;Croatia;Serie A TiM;LW;3;4;Right;N\A;77;67;74;83;41;67
1400;75;LOSC Lille;Portugal;Ligue 1 Conforama;CM;3;4;Right;N\A;76;72;69;77;70;82
850;75;KRC Genk;Colombia;Belgium Pro League;CB;2;3;Left;N\A;70;28;54;60;74;76
933;75;Club Brugge KV;Uruguay;Belgium Pro League;LB;2;3;Left;N\A;71;42;60;63;74;72
900;75;KRC Genk;Japan;Belgium Pro League;RW;4;3;Right;N\A;90;66;69;75;59;71
1167;75;Chelsea;England;Premier League;CAM;3;4;Right;N\A;71;68;74;76;46;53
3067;75;LOSC Lille;Brazil;Ligue 1 Conforama;LM;3;2;Left;N\A;89;63;68;79;38;52
3000;75;Galatasaray SK;Brazil;Süper Lig;CB;2;2;Left;N\A;59;32;51;56;75;74
1767;75;Bayer 04 Leverkusen;Greece;Bundesliga;CB;2;3;Right;N\A;68;35;59;57;75;71
2167;75;Tottenham Hotspur;England;Premier League;LM;4;3;Left;N\A;87;67;68;75;64;62
717;75;Club Brugge KV;Senegal;Belgium Pro League;LW;3;4;Right;N\A;93;67;66;78;47;63
883;75;Club Brugge KV;Nigeria;Belgium Pro League;RW;4;3;Right;N\A;92;71;62;79;39;67
2433;75;RB Leipzig;Uruguay;Bundesliga;LB;3;3;Left;N\A;77;65;72;74;72;72
1067;75;Valencia CF;Spain;LaLiga Santander;RM;3;4;Right;N\A;78;69;69;76;32;57
1367;75;Valencia CF;Spain;LaLiga Santander;ST;3;3;Right;N\A;77;76;68;76;40;62
35250;88;Borussia Dortmund;Germany;Bundesliga;CB;3;3;Right;TOTW6;52;59;78;75;90;77
22500;84;Chelsea;Spain;Premier League;LB;3;3;Left;TOTW6;69;77;82;80;83;82
11250;82;Everton;Colombia;Premier League;CB;2;3;Right;TOTW6;55;58;60;61;83;84
25500;87;Valencia CF;Spain;LaLiga Santander;CM;3;4;Right;TOTW6;42;82;90;80;71;70
10917;81;Udinese;Nigeria;Serie A TiM;CB;2;3;Right;TOTW6;71;38;51;51;83;82
27583;84;Shakhtar Donetsk;Brazil;Ukraine Liga;CAM;4;3;Right;TOTW6;93;82;78;88;49;71
68667;84;Watford;France;Premier League;CM;3;3;Right;TOTW6;72;78;76;80;83;84
368333;90;FC Barcelona;France;LaLiga Santander;LW;4;3;Left;TOTW6;82;88;86;90;58;73
11333;81;AEK Athens;Greece;Hellas Liga;LM;3;4;Right;TOTW6;79;76;82;84;54;67
62333;85;Cagliari;Belgium;Serie A TiM;RW;3;3;Right;TOTW6;74;82;80;85;85;84
13500;84;inter;Argentina;Serie A TiM;ST;4;4;Right;TOTW6;84;82;71;85;43;86
53333;87;Paris Saint-Germain;Argentina;Ligue 1 Conforama;RW;5;2;Left;TOTW6;85;82;85;88;49;69
206000;85;AS Monaco Football Club SA;France;Ligue 1 Conforama;ST;4;5;Right;TOTW6;86;85;79;87;41;63
11000;81;Aston Villa;England;Premier League;LW;4;3;Right;TOTW6;79;73;79;83;44;63
11333;79;GNK Dinamo Zagreb;Croatia;Croatia Liga;LM;3;4;Right;TOTW6;93;84;74;81;56;66
